id_pesanan,id_produk,tanggal_pesanan,kurir_pengiriman,kota,kecamatan,jenis_pengiriman,estimasi_waktu_sampai_hari,rating_produk,tanggal_pengiriman,ontime
757482,115,2023-01-07,POS Indonesia,Makassar,Rappocini,Next Day,3,3,2023-01-10,Ontime
204520,180,2023-03-02,POS Indonesia,Medan,Medan Petisah,Express,1,5,2023-03-03,Ontime
177326,168,2023-01-05,SiCepat,Pekanbaru,Tampan,Same Day,3,4,2023-01-08,Ontime
13384,283,2022-08-07,JNE,Makassar,Tamalanrea,Reguler,5,1,2022-08-12,Ontime
454695,231,2022-11-02,SiCepat,Bandung,Regol,Reguler,1,2,2022-11-03,Ontime
437390,145,2022-07-31,J&T Express,Batam,Batu Aji,Express,3,3,2022-08-03,Ontime
748213,133,2023-03-19,JNE,Yogyakarta,Kotagede,Same Day,1,1,2023-03-20,Ontime
732198,246,2022-06-29,POS Indonesia,Surakarta,Karangpandan,Same Day,4,5,2022-07-03,Ontime
899318,280,2022-05-28,SiCepat,Pontianak,Pontianak Kota,Same Day,1,1,2022-05-29,Ontime
539550,208,2022-11-07,SiCepat,Denpasar,Denpasar Tengah,Express,3,2,2022-11-10,Ontime
889773,192,2023-05-13,Ninja Xpress,Padang,Lubuk Begalung,Reguler,2,1,2023-05-15,Ontime
450274,298,2022-07-20,J&T Express,Tangerang,Karawaci,Same Day,1,3,2022-07-21,Ontime
193458,245,2022-06-04,Ninja Xpress,Padang,Padang Utara,Reguler,4,4,2022-06-08,Ontime
465166,275,2023-05-22,JNE,Denpasar,Padangsambian Klod,Reguler,3,1,2023-05-25,Ontime
224162,150,2022-07-14,JNE,Batam,Sagulung,Same Day,4,5,2022-07-18,Ontime
68265,263,2023-03-07,SiCepat,Makassar,Manggala,Same Day,4,5,2023-03-11,Ontime
310421,261,2023-05-14,J&T Express,Surakarta,Gemolong,Same Day,1,3,2023-05-15,Ontime
114032,194,2022-11-25,Ninja Xpress,Pekanbaru,Senapelan,Same Day,3,4,2022-11-28,Ontime
41394,156,2023-01-16,POS Indonesia,Surakarta,Jenawi,Express,1,3,2023-01-17,Ontime
982900,121,2023-03-03,J&T Express,Surabaya,Bubutan,Same Day,3,4,2023-03-06,Ontime
780367,293,2022-09-22,SiCepat,Bekasi,Bekasi Timur,Express,2,2,2022-09-24,Ontime
581145,250,2022-12-06,Ninja Xpress,Tangerang,Ciputat,Next Day,4,3,2022-12-10,Ontime
939780,290,2022-10-08,POS Indonesia,Jakarta,Kemayoran,Express,1,2,2022-10-09,Ontime
625505,211,2022-08-15,J&T Express,Surabaya,Semampir,Express,5,4,2022-08-20,Ontime
185649,134,2023-02-26,SiCepat,Surabaya,Tandes,Same Day,5,5,2023-03-03,Ontime
539065,237,2022-07-10,SiCepat,Makassar,Tamalate,Same Day,4,2,2022-07-14,Ontime
90165,194,2022-08-03,POS Indonesia,Palembang,Seberang Ulu I,Next Day,4,1,2022-08-07,Ontime
379259,117,2022-08-24,SiCepat,Depok,Cinere,Next Day,5,4,2022-08-29,Ontime
269263,158,2022-11-03,POS Indonesia,Surabaya,Tandes,Reguler,5,3,2022-11-08,Ontime
965148,158,2022-11-26,J&T Express,Batam,Bengkong,Same Day,1,3,2022-11-27,Ontime
319867,152,2022-12-19,Ninja Xpress,Padang,Padang Timur,Same Day,1,5,2022-12-20,Ontime
435812,275,2023-01-24,JNE,Padang,Padang Selatan,Next Day,2,4,2023-01-26,Ontime
546042,183,2023-03-23,POS Indonesia,Yogyakarta,Terban,Same Day,2,1,2023-03-25,Ontime
3628,214,2022-11-26,SiCepat,Makassar,Tamalanrea,Reguler,4,5,2022-11-30,Ontime
377545,120,2023-04-28,Ninja Xpress,Padang,Padang Utara,Next Day,3,1,2023-05-01,Ontime
728747,143,2022-12-15,SiCepat,Denpasar,Kuta,Next Day,4,3,2022-12-19,Ontime
895971,253,2022-12-24,POS Indonesia,Palembang,Sako,Next Day,1,1,2022-12-25,Ontime
934808,189,2022-07-12,Ninja Xpress,Pekanbaru,Pekanbaru Kota,Express,2,5,2022-07-14,Ontime
233722,295,2023-04-09,J&T Express,Surabaya,Bubutan,Next Day,5,3,2023-04-14,Ontime
114871,173,2023-04-26,JNE,Semarang,Tugu Mulyo,Next Day,2,2,2023-04-28,Ontime
106460,159,2022-06-16,JNE,Bandung,Cibeunying Kaler,Next Day,1,1,2022-06-17,Ontime
626902,195,2023-05-22,Ninja Xpress,Jakarta,Menteng,Express,1,2,2023-05-23,Ontime
348751,296,2022-09-05,SiCepat,Bogor,Megamendung,Reguler,2,2,2022-09-07,Ontime
265183,252,2023-04-04,JNE,Bandung,Cibeunying Kaler,Next Day,1,3,2023-04-05,Ontime
751254,126,2023-02-11,J&T Express,Denpasar,Sesetan,Reguler,2,5,2023-02-13,Ontime
206661,239,2022-07-25,JNE,Semarang,Gunungpati,Express,1,1,2022-07-26,Ontime
643146,248,2022-11-27,POS Indonesia,Malang,Turen,Next Day,3,5,2022-11-30,Ontime
340671,119,2023-01-13,J&T Express,Batam,Bulang,Next Day,5,5,2023-01-18,Ontime
168066,243,2023-01-12,POS Indonesia,Pontianak,Pontianak Barat,Same Day,5,3,2023-01-17,Ontime
905032,139,2022-08-10,POS Indonesia,Medan,Medan Barat,Reguler,2,1,2022-08-12,Ontime
301505,222,2022-12-18,JNE,Surabaya,Rungkut,Express,3,4,2022-12-21,Ontime
416804,258,2022-10-07,JNE,Denpasar,Jimbaran,Next Day,5,1,2022-10-12,Ontime
866349,162,2022-06-05,POS Indonesia,Batam,Belakang Padang,Same Day,4,4,2022-06-09,Ontime
384660,195,2022-07-11,Ninja Xpress,Surakarta,Ngargoyoso,Reguler,5,1,2022-07-16,Ontime
642407,295,2023-01-26,SiCepat,Surabaya,Genteng,Same Day,4,4,2023-01-30,Ontime
926268,254,2023-04-12,Ninja Xpress,Pekanbaru,Sukajadi,Reguler,1,5,2023-04-13,Ontime
39240,299,2022-10-09,POS Indonesia,Surabaya,Wiyung,Next Day,2,2,2022-10-11,Ontime
23000,276,2022-06-16,J&T Express,Semarang,Genuk,Next Day,2,4,2022-06-18,Ontime
496032,209,2022-08-04,SiCepat,Pekanbaru,Senapelan,Reguler,2,5,2022-08-06,Ontime
959896,271,2022-11-09,POS Indonesia,Depok,Sawangan,Reguler,4,3,2022-11-13,Ontime
337549,132,2022-10-17,Ninja Xpress,Padang,Bungus Teluk Kabung,Reguler,2,2,2022-10-19,Ontime
230543,145,2022-09-11,Ninja Xpress,Surabaya,Mulyorejo,Reguler,4,4,2022-09-15,Ontime
961757,134,2023-03-15,SiCepat,Bandar Lampung,Tanjung Senang,Express,5,3,2023-03-20,Ontime
833735,226,2022-06-11,JNE,Makassar,Manggala,Next Day,5,4,2022-06-16,Ontime
618407,217,2022-09-27,SiCepat,Surakarta,Batuwarno,Reguler,2,3,2022-09-29,Ontime
974942,245,2022-11-27,JNE,Batam,Batu Aji,Express,2,1,2022-11-29,Ontime
261201,268,2023-05-03,J&T Express,Padang,Padang Barat,Same Day,4,1,2023-05-07,Ontime
734627,126,2022-06-16,JNE,Makassar,Tamalate,Next Day,4,4,2022-06-20,Ontime
584128,237,2022-10-27,Ninja Xpress,Padang,Lubuk Begalung,Reguler,4,4,2022-10-31,Ontime
111520,132,2022-11-24,J&T Express,Bekasi,Bekasi Selatan,Next Day,3,3,2022-11-27,Ontime
231204,235,2023-04-04,POS Indonesia,Semarang,Semarang Selatan,Next Day,2,2,2023-04-06,Ontime
83067,193,2022-11-29,Ninja Xpress,Malang,Sumbermanjing,Reguler,4,5,2022-12-03,Ontime
346384,222,2023-02-12,Ninja Xpress,Malang,Pakisaji,Next Day,2,2,2023-02-14,Ontime
975033,241,2023-01-17,POS Indonesia,Makassar,Bontoala,Express,1,4,2023-01-18,Ontime
450579,295,2022-09-08,POS Indonesia,Surabaya,Semampir,Reguler,2,5,2022-09-10,Ontime
4081,295,2022-08-18,J&T Express,Depok,Tapos,Express,2,2,2022-08-20,Ontime
724114,133,2022-07-22,JNE,Padang,Lubuk Kilangan,Express,5,2,2022-07-27,Ontime
837620,231,2022-10-01,SiCepat,Batam,Sekupang,Reguler,2,4,2022-10-03,Ontime
39493,158,2022-11-24,POS Indonesia,Palembang,Seberang Ulu I,Express,3,3,2022-11-27,Ontime
758136,297,2023-04-21,SiCepat,Bandar Lampung,Rajabasa,Next Day,4,3,2023-04-25,Ontime
796071,151,2022-06-30,Ninja Xpress,Palembang,Kertapati,Reguler,1,2,2022-07-01,Ontime
901653,229,2023-01-26,J&T Express,Surabaya,Sambikerep,Reguler,5,3,2023-01-31,Ontime
965114,239,2022-09-13,POS Indonesia,Semarang,Candisari,Same Day,3,1,2022-09-16,Ontime
702402,120,2022-09-13,Ninja Xpress,Palembang,Ilir Timur II,Express,5,5,2022-09-18,Ontime
863050,214,2023-05-07,POS Indonesia,Malang,Klojen,Express,5,2,2023-05-12,Ontime
251333,256,2022-09-23,POS Indonesia,Surabaya,Tambaksari,Next Day,3,3,2022-09-26,Ontime
164449,168,2022-06-02,SiCepat,Pontianak,Pontianak Tenggara,Express,2,3,2022-06-04,Ontime
313502,137,2022-07-26,SiCepat,Yogyakarta,Jetis,Reguler,5,5,2022-07-31,Ontime
360230,258,2022-09-30,J&T Express,Makassar,Bontoala,Same Day,3,5,2022-10-03,Ontime
648356,291,2022-11-22,Ninja Xpress,Depok,Cimanggis,Next Day,5,5,2022-11-27,Ontime
482043,118,2022-06-23,Ninja Xpress,Malang,Sukun,Reguler,3,1,2022-06-26,Ontime
41944,228,2022-08-03,J&T Express,Bogor,Megamendung,Express,3,1,2022-08-06,Ontime
159165,226,2023-02-09,J&T Express,Jakarta,Setiabudi,Express,2,5,2023-02-11,Ontime
580271,136,2022-11-28,POS Indonesia,Bekasi,Jati Sampurna,Reguler,4,3,2022-12-02,Ontime
39611,185,2023-03-18,Ninja Xpress,Pontianak,Pontianak Timur,Reguler,1,5,2023-03-19,Ontime
157818,131,2023-01-23,J&T Express,Batam,Lubuk Baja,Next Day,2,5,2023-01-25,Ontime
511207,162,2023-03-13,POS Indonesia,Bandung,Bandung Wetan,Reguler,1,3,2023-03-14,Ontime
263873,269,2023-04-12,Ninja Xpress,Tangerang,Karawaci,Same Day,1,1,2023-04-13,Ontime
383765,117,2022-12-18,Ninja Xpress,Bandung,Mandalajati,Reguler,4,3,2022-12-22,Ontime
981274,116,2022-06-23,JNE,Palembang,Bukit Besar,Same Day,5,2,2022-06-28,Ontime
926549,297,2023-01-23,Ninja Xpress,Surabaya,Asemrowo,Next Day,4,5,2023-01-27,Ontime
870854,207,2023-05-08,POS Indonesia,Surakarta,Berbek,Same Day,4,5,2023-05-12,Ontime
757114,247,2022-05-28,J&T Express,Pekanbaru,Rumbai,Next Day,2,4,2022-05-30,Ontime
898412,146,2023-05-24,JNE,Pontianak,Pontianak Selatan,Express,2,1,2023-05-26,Ontime
683,203,2022-07-30,JNE,Jakarta,Kramat Jati,Next Day,3,3,2022-08-02,Ontime
118896,170,2022-12-14,Ninja Xpress,Padang,Padang Selatan,Same Day,4,5,2022-12-18,Ontime
816753,127,2022-10-08,JNE,Semarang,Tugu Mulyo,Next Day,4,4,2022-10-12,Ontime
433938,238,2022-10-09,JNE,Padang,Lubuk Begalung,Express,5,5,2022-10-14,Ontime
699651,265,2023-04-11,J&T Express,Padang,Lubuk Kilangan,Reguler,3,2,2023-04-14,Ontime
568280,298,2023-02-10,J&T Express,Padang,Kuranji,Next Day,2,3,2023-02-12,Ontime
284771,205,2022-10-22,J&T Express,Batam,Sei Beduk,Express,4,3,2022-10-26,Ontime
936352,195,2022-11-17,JNE,Padang,Padang Timur,Reguler,1,2,2022-11-18,Ontime
431696,239,2022-12-19,J&T Express,Depok,Cilodong,Same Day,4,4,2022-12-23,Ontime
263506,137,2022-11-12,SiCepat,Depok,Cimanggis,Express,2,1,2022-11-14,Ontime
304586,179,2022-12-14,J&T Express,Denpasar,Denpasar Timur,Next Day,4,1,2022-12-18,Ontime
80447,293,2022-11-28,JNE,Tangerang,Ciputat,Same Day,3,3,2022-12-01,Ontime
535893,280,2022-10-16,SiCepat,Medan,Medan Perjuangan,Express,4,2,2022-10-20,Ontime
790727,142,2023-04-10,SiCepat,Yogyakarta,Umbulharjo,Next Day,1,5,2023-04-11,Ontime
34550,259,2022-06-19,SiCepat,Bogor,Bogor Timur,Reguler,3,3,2022-06-22,Ontime
916941,232,2022-10-12,J&T Express,Depok,Pancoran Mas,Reguler,3,2,2022-10-15,Ontime
665481,132,2022-07-11,J&T Express,Bandung,Babakan Ciparay,Reguler,5,3,2022-07-16,Ontime
233910,153,2022-10-12,J&T Express,Palembang,Kemuning,Express,3,4,2022-10-15,Ontime
917617,298,2022-06-17,Ninja Xpress,Pekanbaru,Senapelan,Next Day,5,3,2022-06-22,Ontime
847598,223,2023-03-06,Ninja Xpress,Bogor,Ciawi,Express,1,5,2023-03-07,Ontime
509158,182,2022-11-24,JNE,Denpasar,Serangan,Express,1,3,2022-11-25,Ontime
681241,180,2023-05-14,SiCepat,Bandar Lampung,Sukabumi,Express,2,5,2023-05-16,Ontime
278981,184,2023-05-18,POS Indonesia,Bandar Lampung,Sukabumi,Reguler,1,3,2023-05-19,Ontime
879060,178,2023-03-22,Ninja Xpress,Medan,Medan Amplas,Reguler,2,1,2023-03-24,Ontime
275724,169,2022-06-06,JNE,Surakarta,Karanganyar,Same Day,4,1,2022-06-10,Ontime
597788,215,2022-06-18,POS Indonesia,Jakarta,Makasar,Express,5,4,2022-06-23,Ontime
565057,149,2023-05-15,J&T Express,Padang,Padang Timur,Reguler,4,4,2023-05-19,Ontime
295468,138,2023-05-12,POS Indonesia,Malang,Sumbermanjing,Next Day,3,5,2023-05-15,Ontime
207066,142,2022-12-21,JNE,Jakarta,Menteng,Same Day,4,1,2022-12-25,Ontime
507420,121,2022-09-03,Ninja Xpress,Depok,Sawangan,Express,3,1,2022-09-06,Ontime
239892,248,2022-07-24,JNE,Bogor,Nanggung,Next Day,3,2,2022-07-27,Ontime
448007,168,2023-05-06,SiCepat,Padang,Kuranji,Same Day,5,4,2023-05-11,Ontime
262830,296,2023-01-24,J&T Express,Medan,Medan Sunggal,Express,3,1,2023-01-27,Ontime
67780,116,2022-10-16,JNE,Surakarta,Berbek,Next Day,5,2,2022-10-21,Ontime
197556,179,2022-12-30,J&T Express,Surakarta,Karanganyar,Same Day,5,2,2023-01-04,Ontime
185192,279,2023-03-01,JNE,Depok,Cinere,Reguler,2,4,2023-03-03,Ontime
111189,216,2022-09-12,Ninja Xpress,Jakarta,Grogol Petamburan,Same Day,5,1,2022-09-17,Ontime
643876,151,2022-10-15,JNE,Medan,Medan Amplas,Express,4,1,2022-10-19,Ontime
860961,156,2023-01-16,POS Indonesia,Depok,Limo,Same Day,2,1,2023-01-18,Ontime
247535,249,2023-04-01,J&T Express,Pekanbaru,Bukit Raya,Express,4,2,2023-04-05,Ontime
109877,111,2022-08-14,POS Indonesia,Medan,Medan Amplas,Next Day,2,5,2022-08-16,Ontime
63635,166,2023-04-30,POS Indonesia,Bandar Lampung,Kemiling,Reguler,2,4,2023-05-02,Ontime
623463,168,2023-03-20,SiCepat,Yogyakarta,Kotagede,Express,4,1,2023-03-24,Ontime
510287,177,2022-06-07,J&T Express,Bandung,Coblong,Reguler,1,1,2022-06-08,Ontime
308346,298,2022-09-30,POS Indonesia,Palembang,Seberang Ulu I,Express,4,2,2022-10-04,Ontime
938244,129,2022-10-21,J&T Express,Surakarta,Karanganyar,Same Day,4,4,2022-10-25,Ontime
162935,210,2022-09-10,POS Indonesia,Surabaya,Rungkut,Next Day,5,1,2022-09-15,Ontime
701915,276,2022-08-27,SiCepat,Makassar,Makassar Utara,Express,5,4,2022-09-01,Ontime
443694,218,2023-05-01,J&T Express,Yogyakarta,Mergangsan,Same Day,3,4,2023-05-04,Ontime
868858,262,2022-08-24,POS Indonesia,Bogor,Cibinong,Same Day,4,1,2022-08-28,Ontime
349510,183,2022-10-30,JNE,Depok,Tapos,Next Day,5,1,2022-11-04,Ontime
5111,121,2023-01-08,SiCepat,Batam,Belakang Padang,Same Day,1,1,2023-01-09,Ontime
434242,198,2022-10-17,POS Indonesia,Batam,Galang,Express,5,2,2022-10-22,Ontime
389325,143,2023-03-30,JNE,Padang,Kuranji,Reguler,5,2,2023-04-04,Ontime
433117,299,2022-12-04,SiCepat,Surakarta,Mojogedang,Next Day,4,5,2022-12-08,Ontime
563329,270,2022-11-15,SiCepat,Batam,Batu Aji,Express,4,5,2022-11-19,Ontime
461102,272,2023-05-15,POS Indonesia,Jakarta,Menteng,Same Day,3,2,2023-05-18,Ontime
149324,180,2022-08-15,Ninja Xpress,Semarang,Semanan,Reguler,3,5,2022-08-18,Ontime
249938,121,2023-04-03,POS Indonesia,Pontianak,Pontianak Selatan,Same Day,1,3,2023-04-04,Ontime
751111,169,2022-06-02,SiCepat,Bogor,Bogor Timur,Reguler,5,4,2022-06-07,Ontime
135135,237,2022-08-01,POS Indonesia,Makassar,Wajo,Next Day,5,4,2022-08-06,Ontime
246677,166,2023-04-16,JNE,Padang,Pauh,Express,2,4,2023-04-18,Ontime
713941,218,2023-04-12,J&T Express,Bogor,Cibinong,Next Day,1,4,2023-04-13,Ontime
418831,228,2022-06-10,JNE,Denpasar,Sesetan,Express,2,5,2022-06-12,Ontime
795351,232,2022-08-26,J&T Express,Padang,Koto Tangah,Reguler,2,1,2022-08-28,Ontime
18605,182,2023-04-17,POS Indonesia,Bekasi,Pondok Gede,Express,1,3,2023-04-18,Ontime
376380,136,2023-03-29,SiCepat,Depok,Cinere,Reguler,5,2,2023-04-03,Ontime
680696,297,2022-12-13,Ninja Xpress,Yogyakarta,Kotagede,Next Day,4,5,2022-12-17,Ontime
241970,159,2023-01-06,J&T Express,Pekanbaru,Bukit Raya,Next Day,3,2,2023-01-09,Ontime
757194,214,2023-04-20,SiCepat,Semarang,Genuk,Same Day,4,1,2023-04-24,Ontime
612161,194,2022-08-21,JNE,Bandar Lampung,Teluk Betung Selatan,Next Day,4,5,2022-08-25,Ontime
602689,152,2023-05-11,JNE,Medan,Medan Perjuangan,Express,1,1,2023-05-12,Ontime
130323,278,2023-03-10,SiCepat,Surakarta,Pasarsragen,Express,2,5,2023-03-12,Ontime
999849,172,2023-02-17,SiCepat,Bogor,Parung Panjang,Reguler,2,1,2023-02-19,Ontime
34932,271,2023-02-10,JNE,Makassar,Tamalanrea,Express,4,3,2023-02-14,Ontime
744644,213,2023-01-26,J&T Express,Surabaya,Kenjeran,Next Day,3,1,2023-01-29,Ontime
893192,150,2022-09-21,J&T Express,Surabaya,Rungkut,Same Day,3,1,2022-09-24,Ontime
426001,275,2023-03-14,Ninja Xpress,Depok,Tapos,Express,3,3,2023-03-17,Ontime
579222,220,2023-05-05,SiCepat,Semarang,Mijen,Express,3,1,2023-05-08,Ontime
744529,286,2022-06-06,J&T Express,Surakarta,Kebakkramat,Next Day,4,5,2022-06-10,Ontime
213219,289,2022-12-06,J&T Express,Palembang,Ilir Barat II,Reguler,4,1,2022-12-10,Ontime
340215,134,2023-01-18,Ninja Xpress,Surabaya,Bubutan,Reguler,4,2,2023-01-22,Ontime
415502,290,2023-05-25,SiCepat,Semarang,Semarang Selatan,Express,2,5,2023-05-27,Ontime
787969,204,2022-07-25,Ninja Xpress,Batam,Belakang Padang,Express,3,2,2022-07-28,Ontime
465915,172,2023-05-14,POS Indonesia,Bekasi,Rawalumbu,Reguler,1,3,2023-05-15,Ontime
484238,288,2022-06-07,J&T Express,Pekanbaru,Sail,Next Day,2,5,2022-06-09,Ontime
39786,254,2023-03-19,SiCepat,Pekanbaru,Lima Puluh,Express,2,2,2023-03-21,Ontime
345306,142,2022-06-06,JNE,Tangerang,Kronjo,Next Day,3,5,2022-06-09,Ontime
647296,137,2023-05-09,J&T Express,Tangerang,Pinang,Next Day,1,2,2023-05-10,Ontime
203976,152,2022-08-17,Ninja Xpress,Depok,Pancoran Mas,Next Day,5,4,2022-08-22,Ontime
728881,275,2023-02-06,JNE,Medan,Medan Maimun,Next Day,1,4,2023-02-07,Ontime
212509,218,2023-04-11,SiCepat,Surakarta,Karangpandan,Next Day,2,1,2023-04-13,Ontime
431842,276,2023-05-22,J&T Express,Surakarta,Gemolong,Reguler,2,5,2023-05-24,Ontime
96634,153,2022-10-01,SiCepat,Bogor,Bogor Tengah,Next Day,3,4,2022-10-04,Ontime
255893,164,2023-01-17,Ninja Xpress,Pontianak,Pontianak Barat,Next Day,5,4,2023-01-22,Ontime
340318,168,2022-06-19,POS Indonesia,Batam,Sei Beduk,Express,1,4,2022-06-20,Ontime
928818,151,2022-07-13,POS Indonesia,Semarang,Tugu,Next Day,1,5,2022-07-14,Ontime
570558,289,2022-11-03,JNE,Bekasi,Bekasi Selatan,Express,4,2,2022-11-07,Ontime
938561,272,2022-12-16,JNE,Surakarta,Banyudono,Express,5,1,2022-12-21,Ontime
638407,271,2022-10-05,Ninja Xpress,Bekasi,Pondok Melati,Same Day,1,4,2022-10-06,Ontime
805487,261,2023-02-27,Ninja Xpress,Padang,Kuranji,Same Day,1,4,2023-02-28,Ontime
671314,228,2022-09-22,Ninja Xpress,Palembang,Seberang Ulu III,Next Day,3,5,2022-09-25,Ontime
727322,192,2022-06-07,SiCepat,Pontianak,Pontianak Selatan,Next Day,2,5,2022-06-09,Ontime
649961,228,2023-04-19,JNE,Bandung,Cinambo,Reguler,2,5,2023-04-21,Ontime
651487,226,2023-04-14,J&T Express,Yogyakarta,Jetis,Next Day,2,1,2023-04-16,Ontime
824468,256,2022-12-24,SiCepat,Semarang,Genuk,Same Day,1,3,2022-12-25,Ontime
812947,289,2023-05-22,POS Indonesia,Palembang,Seberang Ulu I,Express,3,4,2023-05-25,Ontime
716314,223,2022-06-02,JNE,Semarang,Pedurungan,Reguler,1,3,2022-06-03,Ontime
252596,142,2023-01-02,Ninja Xpress,Medan,Medan Maimun,Next Day,5,5,2023-01-07,Ontime
819641,273,2022-12-21,JNE,Tangerang,Pasar Kemis,Next Day,3,4,2022-12-24,Ontime
809785,298,2022-07-26,Ninja Xpress,Surakarta,Kraton,Same Day,1,2,2022-07-27,Ontime
866755,268,2022-06-22,SiCepat,Surabaya,Bulak,Next Day,4,1,2022-06-26,Ontime
56524,201,2022-10-13,POS Indonesia,Yogyakarta,Mantrijeron,Next Day,5,5,2022-10-18,Ontime
508063,133,2023-03-04,J&T Express,Tangerang,Pondok Aren,Same Day,4,2,2023-03-08,Ontime
177533,182,2022-06-30,J&T Express,Medan,Medan Baru,Same Day,2,3,2022-07-02,Ontime
166244,255,2022-10-21,POS Indonesia,Bekasi,Bekasi Utara,Express,5,3,2022-10-26,Ontime
400711,165,2022-08-19,SiCepat,Surabaya,Pabean Cantian,Reguler,1,4,2022-08-20,Ontime
492262,116,2023-05-20,POS Indonesia,Pontianak,Pontianak Barat,Same Day,4,3,2023-05-24,Ontime
131376,152,2023-01-02,SiCepat,Depok,Tapos,Same Day,1,4,2023-01-03,Ontime
528770,162,2023-03-19,POS Indonesia,Palembang,Seberang Ulu II,Same Day,3,5,2023-03-22,Ontime
225364,175,2023-02-11,POS Indonesia,Pontianak,Pontianak Timur,Express,2,1,2023-02-13,Ontime
877974,235,2022-12-01,J&T Express,Bandar Lampung,Sukabumi,Reguler,3,4,2022-12-04,Ontime
523145,292,2022-06-24,SiCepat,Bandar Lampung,Tanjung Karang Timur,Same Day,3,3,2022-06-27,Ontime
520361,265,2023-04-20,POS Indonesia,Bekasi,Mustika Jaya,Same Day,1,5,2023-04-21,Ontime
897951,116,2022-11-11,J&T Express,Pekanbaru,Tampan,Reguler,3,1,2022-11-14,Ontime
970758,182,2022-08-08,J&T Express,Yogyakarta,Gedong Tengen,Same Day,1,2,2022-08-09,Ontime
885386,140,2023-02-28,SiCepat,Bandar Lampung,Tanjung Karang Barat,Reguler,1,2,2023-03-01,Ontime
704693,177,2023-05-01,Ninja Xpress,Semarang,Ngaliyan,Next Day,1,3,2023-05-02,Ontime
985879,289,2022-11-07,Ninja Xpress,Makassar,Bonto,Same Day,4,5,2022-11-11,Ontime
722654,176,2022-08-07,J&T Express,Pontianak,Pontianak Barat,Reguler,5,4,2022-08-12,Ontime
981597,197,2022-07-09,Ninja Xpress,Denpasar,Padangsambian Klod,Express,4,4,2022-07-13,Ontime
40029,269,2022-07-17,JNE,Makassar,Makassar Barat,Same Day,2,3,2022-07-19,Ontime
825894,270,2023-03-15,JNE,Batam,Bulang,Reguler,3,2,2023-03-18,Ontime
812640,200,2022-12-02,Ninja Xpress,Medan,Medan Helvetia,Next Day,2,3,2022-12-04,Ontime
65029,246,2022-11-24,POS Indonesia,Depok,Bojongsari,Next Day,3,4,2022-11-27,Ontime
705380,183,2023-03-20,POS Indonesia,Semarang,Banyumanik,Same Day,3,4,2023-03-23,Ontime
97943,285,2022-06-13,SiCepat,Malang,Blimbing,Reguler,4,2,2022-06-17,Ontime
146822,197,2023-03-18,POS Indonesia,Tangerang,Karawaci,Same Day,5,2,2023-03-23,Ontime
624243,124,2022-08-16,SiCepat,Palembang,Bukit Besar,Reguler,5,1,2022-08-21,Ontime
391894,268,2023-02-05,SiCepat,Batam,Batam Kota,Next Day,5,1,2023-02-10,Ontime
598372,268,2023-03-25,JNE,Semarang,Semarang Utara,Same Day,1,2,2023-03-26,Ontime
618101,290,2022-10-05,SiCepat,Palembang,Bukit Besar,Next Day,2,4,2022-10-07,Ontime
845235,255,2022-06-07,J&T Express,Medan,Medan Timur,Express,2,5,2022-06-09,Ontime
489663,192,2022-10-10,JNE,Medan,Medan Johor,Express,5,1,2022-10-15,Ontime
664957,284,2022-10-11,POS Indonesia,Pekanbaru,Rumbai,Reguler,5,4,2022-10-16,Ontime
739958,167,2022-11-29,SiCepat,Surakarta,Gemolong,Reguler,3,4,2022-12-02,Ontime
859261,189,2022-08-16,Ninja Xpress,Semarang,Tembalang,Express,4,1,2022-08-20,Ontime
361561,263,2022-07-07,Ninja Xpress,Denpasar,Kerobokan,Next Day,5,4,2022-07-12,Ontime
22953,141,2022-07-18,POS Indonesia,Palembang,Ilir Timur Tiga,Same Day,4,4,2022-07-22,Ontime
125680,246,2022-10-26,JNE,Bogor,Gunung Putri,Reguler,2,2,2022-10-28,Ontime
711721,116,2023-05-02,JNE,Jakarta,Matraman,Reguler,1,4,2023-05-03,Ontime
582521,115,2023-01-24,POS Indonesia,Bandung,Astana Anyar,Next Day,4,2,2023-01-28,Ontime
908029,201,2023-01-07,POS Indonesia,Semarang,Semarang Utara,Express,2,5,2023-01-09,Ontime
70783,119,2023-02-27,SiCepat,Malang,Sukun,Express,5,4,2023-03-04,Ontime
430760,261,2022-12-20,SiCepat,Bandung,Coblong,Next Day,3,2,2022-12-23,Ontime
924534,280,2022-10-04,Ninja Xpress,Bandung,Bojongloa Kidul,Express,4,1,2022-10-08,Ontime
227459,243,2023-03-26,SiCepat,Yogyakarta,Panembahan,Express,5,3,2023-03-31,Ontime
321960,168,2022-09-20,J&T Express,Batam,Sagulung,Reguler,1,3,2022-09-21,Ontime
580944,286,2023-03-08,J&T Express,Palembang,Plaju,Reguler,1,5,2023-03-09,Ontime
82686,156,2023-03-25,Ninja Xpress,Denpasar,Padangsambian Klod,Express,4,3,2023-03-29,Ontime
752019,267,2022-06-29,SiCepat,Denpasar,Nusa Dua,Same Day,4,5,2022-07-03,Ontime
279146,245,2023-05-23,Ninja Xpress,Semarang,Tembalang,Express,2,5,2023-05-25,Ontime
572688,171,2023-01-27,J&T Express,Padang,Padang Barat,Reguler,2,3,2023-01-29,Ontime
974296,170,2022-08-02,Ninja Xpress,Padang,Bungus Teluk Kabung,Next Day,2,4,2022-08-04,Ontime
